klyuch,hozyaistvo,vino,vivino_id,vivino_adres,vivino_status,etiketok,v_knige,est_u_kritikov,rejon,vinogorje,rejon_istochnik,cvet
rubin-grasevina,Rubin,Graševina,1165869,https://www.vivino.com/w/1165869,ocenka_est,1102,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-kasna-berba-sauvignon-blanc,Rubin,Kasna Berba Sauvignon Blanc,2645071,https://www.vivino.com/w/2645071,malo_ocenok,29,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,десертное
rubin-loza,Rubin,Loza,6615368,https://www.vivino.com/w/6615368,malo_ocenok,28,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,десертное
rubin-medveda-krv-bears-blood-stono-poluslatko-crveno,Rubin,Medveda KRV Bear's Blood Stono Poluslatko Crveno,1293590,https://www.vivino.com/w/1293590,ocenka_est,5682,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-merlot,Rubin,Merlot,8653809,https://www.vivino.com/w/8653809,ocenka_est,1088,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,красное
rubin-muskat,Rubin,Muskat,5549263,https://www.vivino.com/w/5549263,ocenka_est,1062,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-nouveau-du-gamay,Rubin,Nouveau du Gamay,2898298,https://www.vivino.com/w/2898298,malo_ocenok,4,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-pinot-noir,Rubin,Pinot Noir,2362047,https://www.vivino.com/w/2362047,ocenka_est,5306,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-premium-chardonnay,Rubin,Premium Chardonnay,5002080,https://www.vivino.com/w/5002080,malo_ocenok,6,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-prokupac,Rubin,Prokupac,,,net_na_vivino,,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,красное
rubin-prokupac-sampiona,Rubin,Prokupac Sampiona,5811302,https://www.vivino.com/w/5811302,malo_ocenok,10,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-rajnski-rizling,Rubin,Rajnski Rizling,2160424,https://www.vivino.com/w/2160424,malo_ocenok,19,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-rizling,Rubin,Rizling,4109574,https://www.vivino.com/w/4109574,malo_ocenok,101,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-rizling-italijanski-limited-edition,Rubin,Rizling Italijanski Limited Edition,7726894,https://www.vivino.com/w/7726894,malo_ocenok,11,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-rose,Rubin,Rosé,1909156,https://www.vivino.com/w/1909156,ocenka_est,3831,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,розе
rubin-rubinov-prokupac,Rubin,Rubinov Prokupac,2370440,https://www.vivino.com/w/2370440,ocenka_est,4238,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,красное
rubin-rubinova-ruzica,Rubin,Rubinova Ružica,6615311,https://www.vivino.com/w/6615311,malo_ocenok,40,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,розе
rubin-rubinovo-bijelo,Rubin,Rubinovo Bijelo,2524309,https://www.vivino.com/w/2524309,ocenka_est,896,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-rubinovo-crno,Rubin,Rubinovo Crno,4597433,https://www.vivino.com/w/4597433,ocenka_est,1175,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-sanvila-sangria,Rubin,Sanvila Sangria,6615326,https://www.vivino.com/w/6615326,malo_ocenok,7,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,десертное
rubin-sauvignon-blanc,Rubin,Sauvignon Blanc,2465271,https://www.vivino.com/w/2465271,ocenka_est,2795,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,белое
rubin-smederevka,Rubin,Smederevka,5656359,https://www.vivino.com/w/5656359,malo_ocenok,273,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-stari-grad,Rubin,Stari Grad,10817959,https://www.vivino.com/w/10817959,ocenka_est,341,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-terra-lazarica-cabernet-sauvignon,Rubin,Terra Lazarica Cabernet Sauvignon,1220209,https://www.vivino.com/w/1220209,ocenka_est,1145,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-terra-lazarica-cabernet-sauvignon-barrique,Rubin,Terra Lazarica Cabernet Sauvignon Barrique,4969754,https://www.vivino.com/w/4969754,malo_ocenok,23,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-terra-lazarica-chardonnay,Rubin,Terra Lazarica Chardonnay,2213633,https://www.vivino.com/w/2213633,ocenka_est,354,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-terra-lazarica-chardonnay-barrique,Rubin,Terra Lazarica Chardonnay Barrique,,,net_na_vivino,,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,
rubin-terra-lazarica-merlot,Rubin,Terra Lazarica Merlot,1602781,https://www.vivino.com/w/1602781,malo_ocenok,169,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-terra-lazarica-merlot-barrique,Rubin,Terra Lazarica Merlot Barrique,1478373,https://www.vivino.com/w/1478373,malo_ocenok,13,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-terra-lazarica-pinot-noir,Rubin,Terra Lazarica Pinot Noir,1302167,https://www.vivino.com/w/1302167,malo_ocenok,36,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-terra-lazarica-rizling,Rubin,Terra Lazarica Rizling,1164958,https://www.vivino.com/w/1164958,ocenka_est,416,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-terra-lazarica-sauvignon-blanc,Rubin,Terra Lazarica Sauvignon Blanc,5647501,https://www.vivino.com/w/5647501,malo_ocenok,25,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-terra-lazarica-sauvignon-blanc-barrique,Rubin,Terra Lazarica Sauvignon Blanc Barrique,2721911,https://www.vivino.com/w/2721911,malo_ocenok,7,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rubin-terra-lazarica-vranac,Rubin,Terra Lazarica Vranac,6211997,https://www.vivino.com/w/6211997,malo_ocenok,154,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-vocna-vina,Rubin,Voćna Vina,6615362,https://www.vivino.com/w/6615362,malo_ocenok,34,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,десертное
rubin-vranac,Rubin,Vranac,1582294,https://www.vivino.com/w/1582294,ocenka_est,2881,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,красное
rubin-vronsky-blanc-de-blancs,Rubin,Vronsky Blanc de Blancs,2262076,https://www.vivino.com/w/2262076,ocenka_est,383,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,игристое
rubin-vronsky-rose,Rubin,Vronsky Rosé,3434159,https://www.vivino.com/w/3434159,malo_ocenok,173,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,игристое
rubin-carica-milica-empress-milica-italijanski-rizling,Rubin,Царица Милица (Empress Milica) Italijanski Rizling,7575301,https://www.vivino.com/w/7575301,malo_ocenok,19,False,False,Rejon Tri Morave,Kruševačko vinogorje,hozyaistvo,белое
rudinski-cabernet-sauvignon,Rudinski,Cabernet Sauvignon,,,net_na_vivino,,False,False,,,,красное
rujevica-prokupac-barrique,Rujevica,Prokupac Barrique,5544884,https://www.vivino.com/w/5544884,malo_ocenok,10,False,False,,,,красное
saboss-crno,Saboss,Crno,7492426,https://www.vivino.com/w/7492426,malo_ocenok,6,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
saboss-enigma,Saboss,Enigma,6990930,https://www.vivino.com/w/6990930,malo_ocenok,,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
saboss-pogled-sauvignon-blanc,Saboss,Pogled Sauvignon Blanc,6715891,https://www.vivino.com/w/6715891,malo_ocenok,40,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
saboss-pogled-tamjanika,Saboss,Pogled Tamjanika,7026757,https://www.vivino.com/w/7026757,malo_ocenok,2,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
saboss-poljana-tamjanika,Saboss,Poljana Tamjanika,6795611,https://www.vivino.com/w/6795611,malo_ocenok,108,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
saboss-poljana-vranac,Saboss,Poljana Vranac,5120168,https://www.vivino.com/w/5120168,malo_ocenok,136,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
salaxia-bela-vrana-cabernet-sauvignon-merlot,Salaxia,Bela Vrana Cabernet Sauvignon - Merlot,7086257,https://www.vivino.com/w/7086257,malo_ocenok,41,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
salaxia-bela-vrana-pinot-grigio,Salaxia,Bela Vrana Pinot Grigio,6970951,https://www.vivino.com/w/6970951,ocenka_est,92,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
salaxia-berba-chardonnay,Salaxia,Berba Chardonnay,2266456,https://www.vivino.com/w/2266456,malo_ocenok,21,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
salaxia-burlesque,Salaxia,Burlesque,9026315,https://www.vivino.com/w/9026315,malo_ocenok,24,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
salaxia-burlesque-crveno,Salaxia,Burlesque Crveno,1775430,https://www.vivino.com/w/1775430,ocenka_est,100,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
salaxia-noir-berba,Salaxia,Noir Berba,2266458,https://www.vivino.com/w/2266458,malo_ocenok,53,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
salaxia-prelet-malvasia,Salaxia,Prelet Malvasia,13492762,https://www.vivino.com/w/13492762,malo_ocenok,15,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
salaxia-zalet-sauvignon-blanc,Salaxia,Zalet Sauvignon Blanc,13169456,https://www.vivino.com/w/13169456,malo_ocenok,23,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
sava-minic-prokupac,Sava Minić,Prokupac,5292272,https://www.vivino.com/w/5292272,ocenka_est,860,False,False,,,,красное
sava-minic-tamjanika,Sava Minić,Tamjanika,5594761,https://www.vivino.com/w/5594761,ocenka_est,1736,False,False,,,,белое
savkovic-smederevka,Savković,Smederevka,11559385,https://www.vivino.com/w/11559385,malo_ocenok,,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
savkovic-vranac,Savković,Vranac,8043403,https://www.vivino.com/w/8043403,malo_ocenok,3,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
serbika-rizling,Serbika Wine,Rizling,12538478,https://www.vivino.com/w/12538478,ocenka_est,5572,False,False,,,,белое
serbika-simbol-rose,Serbika Wine,Simbol Rose,12538480,https://www.vivino.com/w/12538480,ocenka_est,892,False,False,,,,розе
serbika-smederevka,Serbika Wine,Smederevka,12538476,https://www.vivino.com/w/12538476,malo_ocenok,123,False,False,,,,белое
serbika-sunce-rizling,Serbika Wine,Sunce Rizling,12551067,https://www.vivino.com/w/12551067,ocenka_est,727,False,False,,,,белое
serbika-vranac,Serbika Wine,Vranac,12498502,https://www.vivino.com/w/12498502,ocenka_est,2627,False,False,,,,красное
sila-belo,Sila,Belo,10271716,https://www.vivino.com/w/10271716,malo_ocenok,49,False,False,Rejon Bačka,,hozyaistvo,белое
soul-chardonnay,Soul Wine,Chardonnay,6217586,https://www.vivino.com/w/6217586,malo_ocenok,12,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,белое
soul-muscat-ottonel,Soul Wine,Muscat Ottonel,7643610,https://www.vivino.com/w/7643610,malo_ocenok,124,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,белое
soul-pinot-blanc,Soul Wine,Pinot Blanc,7149812,https://www.vivino.com/w/7149812,malo_ocenok,13,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,белое
soul-pinot-noir-rose,Soul Wine,Pinot Noir Rosé,7983440,https://www.vivino.com/w/7983440,malo_ocenok,29,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,розе
soul-red-soul,Soul Wine,Red Soul,6249530,https://www.vivino.com/w/6249530,malo_ocenok,67,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,красное
vinarska-kuca-spasic-dar,Spasić,Dar,8178254,https://www.vivino.com/w/8178254,malo_ocenok,35,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
vinarska-kuca-spasic-despot,Spasić,Despot,8178260,https://www.vivino.com/w/8178260,ocenka_est,256,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
vinarska-kuca-spasic-prokuplje,Spasić,Prokuplje,13913649,https://www.vivino.com/w/13913649,malo_ocenok,,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
vinarska-kuca-spasic-rujno,Spasić,Rujno,8178259,https://www.vivino.com/w/8178259,malo_ocenok,5,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,розе
vinarska-kuca-spasic-selekcija-selection,Spasić,Selekcija (Selection),8178253,https://www.vivino.com/w/8178253,malo_ocenok,1,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
vinarska-kuca-spasic-tamjanika,Spasić,Tamjanika,,,net_na_vivino,,False,True,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
vinarska-kuca-spasic-tamjanika-lekcija,Spasić,Tamjanika Lekcija,,,net_na_vivino,,False,True,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
vinarska-kuca-spasic-adaja-tamajanica-azdaja-tamjanika,Spasić,Адаја Тамајаница (Aždaja Tamjanika),10184862,https://www.vivino.com/w/10184862,ocenka_est,90,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
vinarska-kuca-spasic-tamnjanika-the-prisoner,Spasić,Тамњаника (The Prisoner),1491432,https://www.vivino.com/w/1491432,ocenka_est,5649,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
vinarska-kuca-spasic-tamnjanika-lekcija-tamanika-lesson,Spasić,Тамњаника Лекција (Tamanika Lesson),1736548,https://www.vivino.com/w/1736548,ocenka_est,731,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
srodne-duse-nase-belo,Srodne Duše,Naše Belo,7532754,https://www.vivino.com/w/7532754,malo_ocenok,19,False,False,,,,белое
srodne-duse-nase-crno,Srodne Duše,Naše Crno,10555233,https://www.vivino.com/w/10555233,malo_ocenok,14,False,False,,,,красное
srodne-duse-nase-roze,Srodne Duše,Naše Roze,11188235,https://www.vivino.com/w/11188235,malo_ocenok,3,False,False,,,,белое
stari-dani-aber-sauvignon-blanc,Stari Dani,Aber Sauvignon Blanc,8006115,https://www.vivino.com/w/8006115,malo_ocenok,64,False,False,Vranjski rejon,Vrtogoško vinogorje,hozyaistvo,белое
stari-dani-alal-chardonnay,Stari Dani,Alal Chardonnay,9210433,https://www.vivino.com/w/9210433,malo_ocenok,17,False,False,Vranjski rejon,Vrtogoško vinogorje,hozyaistvo,белое
stari-dani-basma-pinot-noir,Stari Dani,Basma Pinot Noir,2882940,https://www.vivino.com/w/2882940,ocenka_est,116,False,False,Vranjski rejon,Vrtogoško vinogorje,hozyaistvo,красное
stari-dani-dert-cabernet-sauvignon-merlot,Stari Dani,Dert Cabernet Sauvignon - Merlot,6537607,https://www.vivino.com/w/6537607,ocenka_est,419,False,False,Vranjski rejon,Vrtogoško vinogorje,hozyaistvo,красное
stari-dani-kalabalk,Stari Dani,Kalabal'k,9138685,https://www.vivino.com/w/9138685,malo_ocenok,10,False,False,Vranjski rejon,Vrtogoško vinogorje,hozyaistvo,розе
stari-dani-taman-merlot,Stari Dani,Tamàn Merlot,12652256,https://www.vivino.com/w/12652256,malo_ocenok,38,False,False,Vranjski rejon,Vrtogoško vinogorje,hozyaistvo,красное
stari-oplenac-1918-slodoga-1918-sloboda,Stari Oplenac,(1918 Слодога) (1918 Sloboda),9964541,https://www.vivino.com/w/9964541,malo_ocenok,78,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,белое
stari-oplenac-1804-pocetak,Stari Oplenac,1804 Početak,10670339,https://www.vivino.com/w/10670339,malo_ocenok,63,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,красное
stari-oplenac-1903-mir-mir-1903,Stari Oplenac,1903 Мир (Mir 1903),10973182,https://www.vivino.com/w/10973182,malo_ocenok,17,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,розе
stari-oplenac-insignija,Stari Oplenac,Insignija,7652607,https://www.vivino.com/w/7652607,malo_ocenok,3,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,красное
status-italijanski-rizling,Status,Italijanski Rizling,6993046,https://www.vivino.com/w/6993046,malo_ocenok,170,False,False,Niški rejon,Svrljiško vinogorje,hozyaistvo,белое
status-kalca,Status,Kalča,3838149,https://www.vivino.com/w/3838149,ocenka_est,286,False,False,Niški rejon,Svrljiško vinogorje,hozyaistvo,десертное
status-kalcino-salute,Status,Kalčino Salute,10542573,https://www.vivino.com/w/10542573,malo_ocenok,77,False,False,Niški rejon,Svrljiško vinogorje,hozyaistvo,красное
status-rose-suvo-ruzicasto,Status,Rose Suvo Ružičasto,7672743,https://www.vivino.com/w/7672743,malo_ocenok,48,False,False,Niški rejon,Svrljiško vinogorje,hozyaistvo,розе
status-smederevka,Status,Smederevka,9675432,https://www.vivino.com/w/9675432,malo_ocenok,4,False,False,Niški rejon,Svrljiško vinogorje,hozyaistvo,белое
status-vino-za-dvoje,Status,Vino Za Dvoje,2425667,https://www.vivino.com/w/2425667,malo_ocenok,269,False,False,Niški rejon,Svrljiško vinogorje,hozyaistvo,красное
status-vranac,Status,Vranac,3943829,https://www.vivino.com/w/3943829,ocenka_est,357,False,False,Niški rejon,Svrljiško vinogorje,hozyaistvo,красное
status-smuk,Status,Смук,8895307,https://www.vivino.com/w/8895307,malo_ocenok,3,False,False,Niški rejon,Svrljiško vinogorje,hozyaistvo,белое
stemina-draga,Stemina winery,Draga,7683917,https://www.vivino.com/w/7683917,ocenka_est,255,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,красное
stemina-mina,Stemina winery,Mina,,,net_na_vivino,,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,розе
stemina-minna-rose,Stemina winery,Minna Rosé,1843672,https://www.vivino.com/w/1843672,ocenka_est,354,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,розе
stemina-panta-rei-chardonnay,Stemina winery,Panta Rei Chardonnay,1508449,https://www.vivino.com/w/1508449,ocenka_est,255,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,белое
stemina-secanje-minna-rose,Stemina winery,Secanje Minna Rosé,1843670,https://www.vivino.com/w/1843670,malo_ocenok,111,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,розе
stemina-stephanos,Stemina winery,Stephanos,,,net_na_vivino,,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,красное
stemina-stephanos-cabernet-sauvignon,Stemina winery,Stephanos Cabernet Sauvignon,1491055,https://www.vivino.com/w/1491055,ocenka_est,73,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,красное
stemina-stephanos-kruna,Stemina winery,Stephanos Kruna,2192844,https://www.vivino.com/w/2192844,ocenka_est,241,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,красное
suncani-breg-burgundac,Sunčani Breg,Burgundac,5367571,https://www.vivino.com/w/5367571,malo_ocenok,98,False,False,,,,красное
suncani-breg-rose,Sunčani Breg,Rosé,13900376,https://www.vivino.com/w/13900376,malo_ocenok,1,False,False,,,,розе
